from_stop_id,to_stop_id,transfer_type,min_transfer_time
7417845,7417845,3,
7417847,7417847,3,
7417849,7417849,3,
7417850,7417850,3,
7417851,7417851,3,
7417852,7417852,3,
7417853,7417853,3,
7417854,7417854,3,
7417855,7417855,3,
7417856,7417856,3,
7417858,7417858,3,
7417859,7417859,3,
7417860,7417860,3,
7417862,7417862,3,
7417863,7417863,3,
7417864,7417864,3,
7417865,7417865,3,
7417866,7417866,3,
7417867,7417867,3,
7417868,7417868,3,
7417869,7417869,3,
7417870,7417870,3,
7417871,7417871,3,
7417872,7417872,3,
7417874,7417874,3,
7417875,7417875,3,
7417876,7417876,3,
7417877,7417877,3,
7417878,7417878,3,
7417879,7417879,3,
7417880,7417880,3,
7417881,7417881,3,
7417882,7417882,3,
7417883,7417883,3,
7417885,7417885,3,
7417886,7417886,3,
7417887,7417887,3,
7417888,7417888,3,
7417889,7417889,3,
7417890,7417890,3,
7417891,7417891,3,
7417892,7417892,3,
7417893,7417893,3,
7417894,7417894,3,
7417895,7417895,3,
7417896,7417896,3,
7417897,7417897,3,
7417898,7417898,3,
7417899,7417899,3,
7417900,7417900,3,
7417901,7417901,3,
7417902,7417902,3,
7417903,7417903,3,
7417904,7417904,3,
7417905,7417905,3,
7417906,7417906,3,
7417907,7417907,3,
7417908,7417908,3,
7417909,7417909,3,
7417910,7417910,3,
7417911,7417911,3,
7417912,7417912,3,
7417913,7417913,3,
7417914,7417914,3,
7417915,7417915,3,
7417916,7417916,3,
7417917,7417917,3,
7417918,7417918,3,
7417919,7417919,3,
7417920,7417920,3,
7417921,7417921,3,
7417922,7417922,3,
7417923,7417923,3,
7417924,7417924,3,
7417925,7417925,3,
7417926,7417926,3,
7417927,7417927,3,
7417929,7417929,3,
7417930,7417930,3,
7417931,7417931,3,
7417932,7417932,3,
7417933,7417933,3,
7417934,7417934,3,
7417935,7417935,3,
7417936,7417936,3,
7417938,7417938,3,
7417939,7417939,3,
7417940,7417940,3,
7417941,7417941,3,
7417942,7417942,3,
7417943,7417943,3,
7417944,7417944,3,
7417945,7417945,3,
7417946,7417946,3,
7417947,7417947,3,
7417948,7417948,3,
7417950,7417950,3,
7417951,7417951,3,
7417952,7417952,3,
7417953,7417953,3,
7417954,7417954,3,
7417956,7417956,3,
7417957,7417957,3,
7417958,7417958,3,
7417959,7417959,3,
7417960,7417960,3,
7417962,7417962,2,
7417963,7417963,3,
7417964,7417964,3,
7417965,7417965,3,
7417966,7417966,3,
7417970,7417970,3,
7417971,7417971,3,
7417972,7417972,3,
7417974,7417974,3,
7417975,7417975,2,
7417977,7417977,3,
7417978,7417978,3,
7417979,7417979,2,
7417980,7417980,3,
7417981,7417981,3,
7417982,7417982,2,
7417983,7417983,3,
7417984,7417984,2,
7417985,7417985,3,
7417998,7417998,2,
7417999,7417999,3,
7418000,7418000,3,
7418002,7418002,3,
7418005,7418005,3,
7418006,7418006,3,
7418007,7418007,3,
7418008,7418008,3,
7418010,7418010,3,
7418011,7418011,3,
7418012,7418012,3,
7418013,7418013,3,
7418014,7418014,2,
7418015,7418015,3,
7418016,7418016,3,
7418019,7418019,3,
7418020,7418020,3,
7418021,7418021,3,
7418022,7418022,3,
7418025,7418025,3,
7418026,7418026,2,
7418028,7418028,3,
7418029,7418029,2,600
7418032,7418032,3,
7418033,7418033,3,
7418034,7418034,3,
7418035,7418035,3,
7418036,7418036,2,300
7418037,7418037,3,
7418038,7418038,3,
7418039,7418039,3,
7418040,7418040,3,
7418041,7418041,3,
7418044,7418044,2,
7418045,7418045,2,300
7418047,7418047,3,
7418048,7418048,3,
7418049,7418049,3,
7418050,7418050,3,
7418051,7418051,3,
7418052,7418052,3,
7418054,7418054,3,
7418055,7418055,3,
7418056,7418056,3,
7418057,7418057,3,
7418058,7418058,3,
7418059,7418059,3,
7418060,7418060,3,
7418061,7418061,3,
7418062,7418062,3,
7418063,7418063,3,
7418064,7418064,3,
7418065,7418065,3,
7418066,7418066,3,
7418067,7418067,3,
7418068,7418068,3,
7418070,7418070,3,
7418071,7418071,3,
7418075,7418075,3,
7418080,7418080,3,
7418081,7418081,3,
7418083,7418083,3,
7418085,7418085,3,
7418088,7418088,3,
7418089,7418089,3,
7418090,7418090,2,
7418091,7418091,3,
7418093,7418093,3,
7418094,7418094,3,
7418095,7418095,3,
7418096,7418096,3,
7418097,7418097,3,
7418099,7418099,3,
7418125,7418125,3,
7418132,7418132,3,
7418140,7418140,3,
7418165,7418165,3,
7418180,7418180,3,
7418181,7418181,3,
7418190,7418190,3,
7418218,7418218,3,
7418230,7418230,3,
7418231,7418231,3,
7418232,7418232,3,
7418233,7418233,3,
7418234,7418234,3,
7418235,7418235,3,
7418236,7418236,3,
7418237,7418237,3,
7418238,7418238,3,
7418239,7418239,3,
7418240,7418240,3,
7418241,7418241,3,
7418244,7418244,2,
7418245,7418245,2,
7418246,7418246,3,
7418247,7418247,3,
7418251,7418251,3,
7418252,7418252,3,
7418253,7418253,2,
7418254,7418254,2,
7418255,7418255,2,
7418256,7418256,3,
7418259,7418259,2,
7418260,7418260,3,
7418261,7418261,2,300
7418262,7418262,2,300
7418264,7418264,3,
7418265,7418265,3,
7418266,7418266,3,
7418267,7418267,3,
7418269,7418269,2,
7418270,7418270,3,
7418271,7418271,2,300
7418272,7418272,2,
7418273,7418273,3,
7418274,7418274,2,120
7418275,7418275,3,
7418276,7418276,2,300
7418277,7418277,3,
7418278,7418278,3,
7418279,7418279,3,
7418280,7418280,3,
7418281,7418281,2,300
7418282,7418282,2,
7418283,7418283,3,
7418287,7418287,3,
7418289,7418289,3,
7418290,7418290,2,
7418291,7418291,3,
7418293,7418293,2,1200
7418294,7418294,2,
7418295,7418295,2,600
7418296,7418296,3,
7418297,7418297,3,
7418300,7418300,3,
7418301,7418301,2,
7418302,7418302,3,
7418303,7418303,3,
7418304,7418304,2,600
7418307,7418307,3,
7418311,7418311,3,
7418312,7418312,3,
7418315,7418315,3,
7418316,7418316,3,
7418317,7418317,2,300
7418318,7418318,3,
7418319,7418319,3,
7418320,7418320,3,
7418321,7418321,3,
7418322,7418322,3,
7418323,7418323,3,
7418324,7418324,3,
7418325,7418325,3,
7418328,7418328,3,
7418329,7418329,3,
7418330,7418330,3,
7418331,7418331,3,
7418335,7418335,3,
7418336,7418336,3,
7418337,7418337,3,
7418338,7418338,3,
7418339,7418339,3,
7418340,7418340,3,
7418341,7418341,3,
7418342,7418342,3,
7418343,7418343,3,
7418344,7418344,3,
7418345,7418345,3,
7418348,7418348,3,
7418349,7418349,3,
7418350,7418350,3,
7418351,7418351,3,
7418352,7418352,3,
7418353,7418353,3,
7418354,7418354,3,
7418355,7418355,3,
7418356,7418356,3,
7418357,7418357,3,
7418358,7418358,3,
7418359,7418359,3,
7418360,7418360,3,
7418361,7418361,3,
7418362,7418362,3,
7418364,7418364,3,
7418365,7418365,3,
7418366,7418366,3,
7418367,7418367,3,
7418368,7418368,3,
7418369,7418369,3,
7418370,7418370,3,
7418371,7418371,3,
7418372,7418372,3,
7418373,7418373,3,
7418374,7418374,3,
7418375,7418375,3,
7418376,7418376,3,
7418377,7418377,3,
7418378,7418378,3,
7418380,7418380,3,
7418381,7418381,3,
7418382,7418382,3,
7418383,7418383,3,
7418384,7418384,3,
7418385,7418385,3,
7418386,7418386,3,
7418387,7418387,3,
7418388,7418388,3,
7418389,7418389,3,
7418391,7418391,3,
7418392,7418392,3,
7418393,7418393,3,
7418394,7418394,3,
7418395,7418395,3,
7418396,7418396,3,
7418397,7418397,3,
7418398,7418398,3,
7418399,7418399,3,
7418400,7418400,3,
7418401,7418401,3,
7418402,7418402,3,
7418403,7418403,3,
7418404,7418404,3,
7418405,7418405,3,
7418406,7418406,3,
7418407,7418407,3,
7418408,7418408,3,
7418409,7418409,3,
7418410,7418410,3,
7418411,7418411,3,
7418413,7418413,3,
7418414,7418414,3,
7418417,7418417,3,
7418418,7418418,3,
7418420,7418420,2,300
7418421,7418421,3,
7418422,7418422,3,
7418424,7418424,3,
7418426,7418426,3,
7418427,7418427,3,
7418428,7418428,3,
7418429,7418429,3,
7418430,7418430,3,
7418431,7418431,3,
7418432,7418432,3,
7418433,7418433,3,
7418434,7418434,3,
7418435,7418435,3,
7418436,7418436,3,
7418437,7418437,3,
7418438,7418438,3,
7418439,7418439,3,
7418440,7418440,3,
7418441,7418441,3,
7418443,7418443,2,
7418446,7418446,3,
7418448,7418448,3,
7418449,7418449,3,
7418451,7418451,3,
7418452,7418452,3,
7418453,7418453,3,
7418454,7418454,3,
7418455,7418455,3,
7418456,7418456,3,
7418457,7418457,3,
7418458,7418458,3,
7418459,7418459,3,
7418460,7418460,3,
7418461,7418461,3,
7418462,7418462,3,
7418463,7418463,3,
7418464,7418464,3,
7418465,7418465,3,
7418466,7418466,3,
7418467,7418467,3,
7418468,7418468,3,
7418469,7418469,3,
7418470,7418470,3,
7418471,7418471,3,
7418472,7418472,3,
7418473,7418473,3,
7418474,7418474,2,
7418475,7418475,3,
7418476,7418476,3,
7418478,7418478,3,
7418479,7418479,3,
7418480,7418480,3,
7418481,7418481,3,
7418482,7418482,3,
7418483,7418483,3,
7418484,7418484,3,
7418485,7418485,3,
7418486,7418486,3,
7418487,7418487,3,
7418488,7418488,3,
7418489,7418489,3,
7418490,7418490,3,
7418492,7418492,3,
7418493,7418493,3,
7418494,7418494,3,
7418495,7418495,3,
7418496,7418496,3,
7418497,7418497,3,
7418498,7418498,3,
7418499,7418499,3,
7418500,7418500,3,
7418501,7418501,3,
7418502,7418502,3,
7418504,7418504,3,
7418506,7418506,3,
7418507,7418507,3,
7418508,7418508,3,
7418513,7418513,3,
7418514,7418514,3,
7418515,7418515,3,
7418516,7418516,3,
7418517,7418517,3,
7418518,7418518,3,
7418519,7418519,3,
7418520,7418520,3,
7418522,7418522,3,
7418524,7418524,3,
7418525,7418525,3,
7418526,7418526,3,
7418527,7418527,3,
7418528,7418528,3,
7418529,7418529,3,
7418530,7418530,3,
7418531,7418531,2,
7418532,7418532,3,
7418533,7418533,3,
7418534,7418534,2,300
7418535,7418535,3,
7418537,7418537,3,
7418538,7418538,3,
7418539,7418539,3,
7418540,7418540,3,
7418541,7418541,3,
7418542,7418542,3,
7418543,7418543,3,
7418546,7418546,3,
7418547,7418547,3,
7418549,7418549,2,
7418550,7418550,3,
7418551,7418551,2,600
7418552,7418552,3,
7418553,7418553,3,
7418554,7418554,2,300
7418555,7418555,3,
7418556,7418556,3,
7418557,7418557,3,
7418560,7418560,2,
7418561,7418561,3,
7418562,7418562,3,
7418563,7418563,3,
7418564,7418564,3,
7418565,7418565,3,
7418566,7418566,3,
7418568,7418568,3,
7418569,7418569,3,
7418570,7418570,3,
7418571,7418571,3,
7418572,7418572,3,
7418573,7418573,3,
7418574,7418574,3,
7418575,7418575,3,
7418576,7418576,3,
7418577,7418577,2,
7418578,7418578,3,
7418579,7418579,3,
7418580,7418580,3,
7418581,7418581,3,
7418582,7418582,3,
7418584,7418584,3,
7418585,7418585,3,
7418586,7418586,3,
7418588,7418588,3,
7418600,7418600,3,
7418602,7418602,3,
7418609,7418609,3,
7418619,7418619,3,
7418623,7418623,3,
7418625,7418625,3,
7418627,7418627,3,
7418641,7418641,3,
7418644,7418644,3,
7418646,7418646,3,
7418647,7418647,3,
7418653,7418653,3,
7418658,7418658,3,
7418660,7418660,3,
7418669,7418669,3,
7418671,7418671,2,300
7418681,7418681,3,
7418682,7418682,3,
7418689,7418689,3,
7418696,7418696,3,
7418698,7418698,3,
7418699,7418699,3,
7418700,7418700,3,
7418701,7418701,3,
7418702,7418702,3,
7418704,7418704,2,300
7418706,7418706,3,
7418707,7418707,3,
7418708,7418708,3,
7418709,7418709,3,
7418710,7418710,3,
7418711,7418711,3,
7418712,7418712,3,
7418713,7418713,3,
7418714,7418714,3,
7418716,7418716,3,
7418717,7418717,3,
7418718,7418718,3,
7418719,7418719,3,
7418720,7418720,3,
7418721,7418721,3,
7418724,7418724,3,
7418725,7418725,3,
7418726,7418726,3,
7418727,7418727,3,
7418729,7418729,3,
7418730,7418730,3,
7418731,7418731,3,
7418732,7418732,3,
7418733,7418733,3,
7418735,7418735,3,
7418736,7418736,3,
7418737,7418737,3,
7418738,7418738,3,
7418740,7418740,3,
7418741,7418741,3,
7418742,7418742,3,
7418743,7418743,3,
7418744,7418744,3,
7418745,7418745,3,
7418747,7418747,3,
7418748,7418748,3,
7418749,7418749,3,
7418751,7418751,3,
7418752,7418752,3,
7418753,7418753,3,
7418754,7418754,3,
7418755,7418755,3,
7418758,7418758,3,
7418759,7418759,3,
7418763,7418763,3,
7418764,7418764,3,
7418768,7418768,3,
7418779,7418779,3,
7418780,7418780,3,
7418782,7418782,3,
7418783,7418783,3,
7418784,7418784,3,
7418785,7418785,3,
7418786,7418786,3,
7418787,7418787,3,
7418790,7418790,3,
7418791,7418791,3,
7418792,7418792,3,
7418793,7418793,3,
7418794,7418794,3,
7418795,7418795,3,
7418796,7418796,3,
7418797,7418797,3,
7418798,7418798,3,
7418799,7418799,3,
7418800,7418800,2,300
7418801,7418801,3,
7418802,7418802,3,
7418803,7418803,3,
7418804,7418804,3,
7418805,7418805,3,
7418806,7418806,3,
7418807,7418807,3,
7418808,7418808,3,
7418810,7418810,3,
7418811,7418811,3,
7418812,7418812,3,
7418813,7418813,3,
7418814,7418814,3,
7418815,7418815,3,
7418816,7418816,3,
7418817,7418817,3,
7418818,7418818,3,
7418819,7418819,3,
7418820,7418820,3,
7418821,7418821,3,
7418822,7418822,3,
7418823,7418823,3,
7418824,7418824,3,
7418825,7418825,3,
7418826,7418826,3,
7418827,7418827,3,
7418828,7418828,3,
7418829,7418829,3,
7418830,7418830,3,
7418835,7418835,3,
7418836,7418836,3,
7418837,7418837,3,
7418838,7418838,2,300
7418839,7418839,3,
7418840,7418840,3,
7418841,7418841,3,
7418842,7418842,3,
7418843,7418843,3,
7418844,7418844,3,
7418845,7418845,3,
7418846,7418846,3,
7418847,7418847,3,
7418848,7418848,3,
7418849,7418849,3,
7418850,7418850,3,
7418851,7418851,3,
7418853,7418853,3,
7418854,7418854,3,
7418856,7418856,3,
7418857,7418857,3,
7418858,7418858,3,
7418859,7418859,3,
7418860,7418860,3,
7418861,7418861,3,
7418862,7418862,3,
7418863,7418863,3,
7418864,7418864,3,
7418865,7418865,3,
7418866,7418866,3,
7418867,7418867,3,
7418868,7418868,3,
7418869,7418869,3,
7418870,7418870,3,
7418871,7418871,3,
7418873,7418873,3,
7418874,7418874,3,
7418875,7418875,3,
7418876,7418876,3,
7418877,7418877,3,
7418878,7418878,3,
7418879,7418879,3,
7418880,7418880,3,
7418881,7418881,3,
7418883,7418883,3,
7418884,7418884,3,
7418885,7418885,3,
7418886,7418886,3,
7418887,7418887,3,
7418888,7418888,3,
7418889,7418889,3,
7418890,7418890,3,
7418891,7418891,3,
7418892,7418892,3,
7418893,7418893,3,
7418894,7418894,3,
7418895,7418895,3,
7418896,7418896,3,
7418897,7418897,3,
7418898,7418898,3,
7418899,7418899,3,
7418900,7418900,3,
7418901,7418901,3,
7418902,7418902,3,
7418903,7418903,3,
7418904,7418904,3,
7418905,7418905,3,
7418906,7418906,3,
7418907,7418907,3,
7418908,7418908,3,
7418909,7418909,3,
7418910,7418910,3,
7418911,7418911,3,
7418912,7418912,3,
7418913,7418913,3,
7418914,7418914,3,
7418915,7418915,3,
7418916,7418916,3,
7418917,7418917,3,
7418918,7418918,3,
7418919,7418919,3,
7418920,7418920,3,
7418921,7418921,3,
7418922,7418922,3,
7418923,7418923,3,
7418924,7418924,3,
7418925,7418925,3,
7418926,7418926,2,300
7418927,7418927,3,
7418928,7418928,3,
7418929,7418929,3,
7418930,7418930,3,
7418931,7418931,3,
7418932,7418932,3,
7418933,7418933,3,
7418934,7418934,3,
7418935,7418935,3,
7418936,7418936,3,
7418937,7418937,3,
7418938,7418938,3,
7418939,7418939,3,
7418940,7418940,3,
7418941,7418941,3,
7418942,7418942,3,
7418943,7418943,3,
7418944,7418944,3,
7418945,7418945,3,
7418947,7418947,3,
7418948,7418948,3,
7418951,7418951,3,
7418952,7418952,3,
7418953,7418953,3,
7418954,7418954,3,
7418955,7418955,3,
7418956,7418956,3,
7418959,7418959,3,
7418960,7418960,2,
7418961,7418961,3,
7418962,7418962,2,
7418963,7418963,3,
7418964,7418964,3,
7418965,7418965,3,
7418966,7418966,3,
7418967,7418967,3,
7418968,7418968,3,
7418969,7418969,3,
7418970,7418970,3,
7418971,7418971,3,
7418972,7418972,3,
7418973,7418973,3,
7418974,7418974,3,
7418975,7418975,3,
7418976,7418976,3,
7418977,7418977,3,
7418978,7418978,3,
7418979,7418979,3,
7418980,7418980,3,
7418981,7418981,3,
7418982,7418982,3,
7418983,7418983,3,
7418984,7418984,3,
7418985,7418985,3,
7418986,7418986,3,
7418987,7418987,3,
7418988,7418988,3,
7418989,7418989,3,
7418990,7418990,3,
7418991,7418991,3,
7418992,7418992,3,
7418993,7418993,3,
7418994,7418994,3,
7418995,7418995,3,
7418996,7418996,3,
7418997,7418997,3,
7419009,7419009,3,
7419010,7419010,3,
7419012,7419012,3,
7419013,7419013,3,
7419014,7419014,3,
7419015,7419015,3,
7419016,7419016,3,
7419017,7419017,3,
7419018,7419018,3,
7419019,7419019,3,
7419026,7419026,3,
7419027,7419027,3,
7419028,7419028,3,
7419029,7419029,3,
7419030,7419030,3,
7419032,7419032,3,
7419033,7419033,3,
7419034,7419034,3,
7419035,7419035,3,
7419037,7419037,3,
7419038,7419038,2,300
7419039,7419039,3,
7419040,7419040,3,
7419041,7419041,3,
7419042,7419042,3,
7419043,7419043,3,
7419044,7419044,3,
7419045,7419045,3,
7419046,7419046,3,
7419048,7419048,3,
7419049,7419049,3,
7419050,7419050,3,
7419052,7419052,3,
7419054,7419054,3,
7419056,7419056,3,
7419058,7419058,3,
7419059,7419059,3,
7419060,7419060,3,
7419061,7419061,3,
7419062,7419062,3,
7419063,7419063,3,
7419064,7419064,3,
7419065,7419065,3,
7419066,7419066,3,
7419067,7419067,3,
7419068,7419068,3,
7419069,7419069,2,
7419070,7419070,3,
7419071,7419071,3,
7419072,7419072,3,
7419073,7419073,3,
7419074,7419074,3,
7419075,7419075,3,
7419076,7419076,3,
7419077,7419077,3,
7419078,7419078,3,
7419079,7419079,3,
7419080,7419080,3,
7419081,7419081,3,
7419082,7419082,3,
7419083,7419083,2,
7419084,7419084,3,
7419085,7419085,3,
7419086,7419086,3,
7419087,7419087,3,
7419088,7419088,3,
7419089,7419089,3,
7419091,7419091,3,
7419092,7419092,3,
7419093,7419093,3,
7419094,7419094,3,
7419095,7419095,3,
7419100,7419100,3,
7419101,7419101,3,
7419102,7419102,3,
7419103,7419103,3,
7419104,7419104,3,
7419106,7419106,3,
7419107,7419107,3,
7419108,7419108,3,
7419109,7419109,3,
7419111,7419111,3,
7419112,7419112,3,
7419113,7419113,3,
7419114,7419114,3,
7419115,7419115,3,
7419116,7419116,2,300
7419117,7419117,3,
7419118,7419118,3,
7419119,7419119,3,
7419120,7419120,3,
7419122,7419122,3,
7419123,7419123,3,
7419124,7419124,3,
7419128,7419128,3,
7419129,7419129,3,
7419130,7419130,3,
7419131,7419131,3,
7419133,7419133,3,
7419134,7419134,3,
7419135,7419135,3,
7419136,7419136,3,
7419138,7419138,3,
7419139,7419139,3,
7419140,7419140,3,
7419141,7419141,3,
7419142,7419142,3,
7419143,7419143,3,
7419144,7419144,3,
7419146,7419146,3,
7419147,7419147,3,
7419148,7419148,3,
7419149,7419149,3,
7419150,7419150,3,
7419151,7419151,3,
7419153,7419153,3,
7419154,7419154,3,
7419155,7419155,3,
7419156,7419156,3,
7419157,7419157,3,
7419158,7419158,3,
7419159,7419159,3,
7419160,7419160,2,300
7419161,7419161,3,
7419162,7419162,3,
7419163,7419163,3,
7419164,7419164,3,
7419165,7419165,3,
7419166,7419166,3,
7419167,7419167,3,
7419168,7419168,3,
7419169,7419169,3,
7419170,7419170,3,
7419171,7419171,3,
7419172,7419172,3,
7419174,7419174,3,
7419175,7419175,3,
7419176,7419176,3,
7419177,7419177,2,300
7419178,7419178,3,
7419179,7419179,3,
7419181,7419181,3,
7419182,7419182,3,
7419183,7419183,3,
7419185,7419185,3,
7419186,7419186,3,
7419188,7419188,3,
7419189,7419189,3,
7419190,7419190,3,
7419193,7419193,3,
7419195,7419195,3,
7419196,7419196,2,300
7419199,7419199,3,
7419200,7419200,3,
7419202,7419202,3,
7419203,7419203,3,
7419204,7419204,3,
7419206,7419206,3,
7419207,7419207,3,
7419208,7419208,3,
7419209,7419209,3,
7419210,7419210,3,
7419211,7419211,3,
7419212,7419212,2,300
7419213,7419213,2,
7419214,7419214,3,
7419215,7419215,3,
7419216,7419216,3,
7419221,7419221,2,300
7419222,7419222,3,
7419223,7419223,3,
7419227,7419227,3,
7419229,7419229,3,
7419230,7419230,3,
7419232,7419232,2,300
7419234,7419234,3,
7419235,7419235,3,
7419236,7419236,3,
7419237,7419237,3,
7419239,7419239,3,
7419240,7419240,3,
7419242,7419242,3,
7419243,7419243,3,
7419244,7419244,3,
7419246,7419246,3,
7419248,7419248,3,
7419249,7419249,3,
7419250,7419250,3,
7419252,7419252,3,
